"Tipo","Preco","Area","Quartos","Banheiros","Endereco","Estado","Cidade","lat","long"
"AP",1900,87,3,1,"Vila Guarani, São Paulo - SP, Brazil","SP","São Paulo",-23.63661,-46.63668
"AP",1400,65,2,2,"Avenida Paulo de Frontin - Rio Comprido, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.92876,-43.20945
"AP",2200,40,1,1,"Trindade, Florianópolis - SC, Brazil","SC","Florianópolis",-27.58938,-48.5224
"AP",1150,50,1,1,"Santa Efigênia, Belo Horizonte - MG, Brazil","MG","Belo Horizonte",-20.14566,-44.20921
"AP",2200,70,2,2,"Campos Eliseos, São Paulo - SP, Brazil","SP","São Paulo",-21.15772,-47.79855
"AP",950,58,2,1,"Rua Felipe de Noronha, 100 - Marechal Rondon, Canoas - RS, Brazil","RS","Canoas",-29.9222,-51.16981
"AP",1700,65,2,2,"Rua Professor Lincoln Continentino, 310 - Cidade Nova, Belo Horizonte - MG, Brazil","MG","Belo Horizonte",NA,NA
"AP",6390,70,2,3,"Avenida Engenheiro Luiz Carlos Berrini, 1618 - Brooklin, São Paulo - SP, Brazil","SP","São Paulo",-23.61353,-46.6958
"AP",2003,63,2,1,"Avenida do Café - VILA VIRGINIA, Ribeirão Preto - SP, Brazil","SP","Ribeirão Preto",NA,NA
"AP",780,60,2,1,"Avenida A. J. Renner, 1860 - Humaitá, Porto Alegre - RS, Brazil","RS","Porto Alegre",-29.97608,-51.1834
"AP",4000,57,1,1,"Rua José Caballero - Gonzaga, Santos - SP, Brazil","SP","Santos",-23.96472,-46.33088
"AP",1700,40,1,1,"Rua Doutor Carlos Augusto de Campos, 205 - Santo Amaro, São Paulo - SP, Brazil","SP","São Paulo",-23.64742,-46.70764
"AP",2125,37,1,1,"Rua Francisca Miquelina, 343 - Bela Vista, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",3000,45,1,1,"Rua Pamplona, 95 - Bela Vista, São Paulo - SP, Brazil","SP","São Paulo",-23.5596,-46.65161
"AP",1400,65,2,1,"Estrada Francisco da Cruz Nunes - Pendotiba, Niterói - RJ, Brazil","RJ","Niterói",NA,NA
"AP",950,38,1,1,"Rua de Santana, 178 - Centro, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.37159,-41.78448
"AP",900,37,1,1,"Rua Portugal, 639 - Higienópolis, Porto Alegre - RS, Brazil","RS","Porto Alegre",-30.01575,-51.18324
"AP",1200,80,2,1,"Avenida Venâncio Aires, 101 - Azenha, Porto Alegre - RS, Brazil","RS","Porto Alegre",-30.04204,-51.21778
"AP",1200,70,3,2,"Rua Afonso Taunay - Boa Vista, Porto Alegre - RS, Brazil","RS","Porto Alegre",-30.02018,-51.17385
"AP",950,30,1,1,"Rua Horácio Pessini - Nova Aliança, Ribeirão Preto - SP, Brazil","SP","Ribeirão Preto",-21.21957,-47.8222
"AP",2000,57,1,1,"Avenida Doutor Epitácio Pessoa - Aparecida, Santos - SP, Brazil","SP","Santos",-23.98239,-46.3076
"AP",3500,60,1,1,"Rua José Caballero - Gonzaga, Santos - SP, Brazil","SP","Santos",-23.96472,-46.33088
"AP",550,50,2,1,"Jardim Bela Vista, Americana - SP, Brazil","SP","Americana",-22.73299,-47.33227
"AP",1300,46,1,1,"Rua Galiléia - Casa Verde, São Paulo - SP, Brazil","SP","São Paulo",-23.49936,-46.6593
"AP",3990,101,3,3,"Embaré, Santos - SP, Brazil","SP","Santos",-23.97067,-46.31497
"AP",3200,44,1,1,"Brooklin, São Paulo - SP, Brazil","SP","São Paulo",-23.6268,-46.68813
"AP",3500,47,1,2,"Brooklin, São Paulo - SP, Brazil","SP","São Paulo",-23.6268,-46.68813
"AP",1100,80,3,2,"Rua Aquidabã, 773 - Méier, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.90712,-43.2834
"AP",720,78,2,1,"Rua Maria de Almeida Caputo - Eldorado, São José do Rio Preto - SP, Brazil","SP","São José do Rio Preto",-20.79473,-49.40508
"AP",1600,33,1,1,"Rua João Motta Espezim, 840 - Saco dos Limões, Florianópolis - SC, Brazil","SC","Florianópolis",-27.60795,-48.53393
"AP",550,50,1,1,"Rua General Câmara - Ipiranga, Ribeirão Preto - SP, Brazil","SP","Ribeirão Preto",-21.1499,-47.8231
"AP",1105,50,2,1,"Rua Japão, 668 - Santa Teresinha, Santo André - SP, Brazil","SP","Santo André",NA,NA
"AP",6500,90,2,3,"Itaim Bibi, São Paulo - SP, Brazil","SP","São Paulo",-23.58438,-46.67844
"AP",800,37,2,1,"Jardim Yolanda, São José do Rio Preto - SP, Brazil","SP","São José do Rio Preto",-20.80383,-49.34891
"AP",680,42,2,1,"Rua Odilo Aloysio Daudt, 311 - Feitoria, São Leopoldo - RS, Brazil","RS","São Leopoldo",-29.74667,-51.09112
"AP",2150,32,1,1,"Rua Engenheiro Bianor, 137 - Butantã, São Paulo - SP, Brazil","SP","São Paulo",-23.57036,-46.70813
"AP",980,70,2,1,"Rua Presidente Rodrigues Alves, 53 - Goiás, Santa Cruz do Sul - RS, Brazil","RS","Santa Cruz do Sul",-29.71429,-52.43694
"AP",2300,67,2,1,"Rua Quatá - Vila Olímpia, São Paulo - SP, Brazil","SP","São Paulo",-23.59747,-46.67956
"AP",1100,48,2,1,"Jardim Sao Carlos, Sorocaba - SP, Brazil","SP","Sorocaba",-23.88873,-48.01296
"AP",1500,46,2,1,"Rua Benfica, 343 - Jardim Brasil, São Paulo - SP, Brazil","SP","São Paulo",-23.47633,-46.57547
"AP",2400,42,1,1,"Avenida São João - Santa Cecília, São Paulo - SP, Brazil","SP","São Paulo",-23.53909,-46.64623
"AP",1900,60,3,1,"Rua Aratanha, 197 - Jardim Têxtil, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",1950,72,2,1,"Rua Barata Ribeiro - Copacabana, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.97277,-43.19071
"AP",1250,100,2,1,"Jardim Paraíso, São Carlos - SP, Brazil","SP","São Carlos",-22.00377,-47.90184
"AP",2800,42,1,1,"Avenida Brigadeiro Luís Antônio, 323 - Bela Vista, São Paulo - SP, Brazil","SP","São Paulo",-23.55635,-46.63988
"AP",835,55,2,1,"Jardim Nova São Carlos, São Carlos - SP, Brazil","SP","São Carlos",-22.03105,-47.87352
"AP",1663,64,3,2,"Rua Eugene Carriere, 30 - Butantã, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",4200,62,2,2,"Rua Oswaldo Cruz - Boqueirão, Santos - SP, Brazil","SP","Santos",-24.00248,-46.41931
"AP",4377,60,2,2,"Avenida Marquês de São Vicente, 0 - Perdizes, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",2200,69,2,1,"Avenida Aruanã, 745 - Tamboré, Barueri - SP, Brazil","SP","Barueri",NA,NA
"AP",1200,62,2,1,"Jardim Planalto, Franca - SP, Brazil","SP","Franca",-20.51651,-47.38693
"AP",1488,52,2,1,"Rua Vicente de Carvalho - Vila Príncipe de Gales, Santo André - SP, Brazil","SP","Santo André",-23.66015,-46.55253
"AP",800,40,1,1,"Rua Guaximbe, 7 a - Itaquera, São Paulo - SP, Brazil","SP","São Paulo",-23.51903,-46.46488
"AP",1350,91,3,2,"Rua Rafael Andrade Duarte, 592 - Jardim Paraíso, Campinas - SP, Brazil","SP","Campinas",NA,NA
"AP",4150,84,2,2,"Rua São Clemente, 262 - Botafogo, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.94874,-43.19166
"AP",3800,115,3,2,"Avenida Atlântica, 2388 - Copacabana, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.96894,-43.18089
"AP",1445,35,1,1,"Avenida Doutor Francisco Mesquita, 1213 - Vila Prudente, São Paulo - SP, Brazil","SP","São Paulo",-23.59988,-46.57778
"AP",1500,69,2,1,"Rodovia Admar Gonzaga - Itacorubi, Florianópolis - SC, Brazil","SC","Florianópolis",-27.58709,-48.49833
"AP",2500,63,2,2,"Rua Soares de Avellar, 396 - Saúde, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",1000,40,1,1,"Jardim Planalto, Bauru - SP, Brazil","SP","Bauru",-22.73888,-48.57378
"AP",1600,40,2,1,"Rua Vale Formoso, 376 - Vila Carrão, São Paulo - SP, Brazil","SP","São Paulo",-23.55243,-46.55208
"AP",1445,58,3,1,"Rua A, 510 - Jacarepaguá, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.91781,-43.39993
"AP",1000,50,1,1,"Rua Voluntários da Pátria, 4760 - Santana, São Paulo - SP, Brazil","SP","São Paulo",-23.48277,-46.63184
"AP",1100,62,3,1,"Estrada Pau-ferro, 204 - Pechincha, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",NA,NA
"AP",1050,40,1,1,"Rua Cézar Ricomi, 764 - Jardim Lutfalla, São Carlos - SP, Brazil","SP","São Carlos",-22.00527,-47.88847
"AP",1211,36,1,1,"Avenida Doutor Francisco Mesquita, 1139 - Vila Prudente, São Paulo - SP, Brazil","SP","São Paulo",-23.59898,-46.57878
"AP",2700,37,1,1,"Campo Belo, São Paulo - SP, Brazil","SP","São Paulo",-23.62673,-46.66943
"AP",2908,33,1,1,"Bela Vista, São Paulo - SP, Brazil","SP","São Paulo",-23.56221,-46.64777
"AP",1010,60,2,1,"Rua Antônio Dias da Silva, 215 - Vila Amália, São Paulo - SP, Brazil","SP","São Paulo",-23.46657,-46.65005
"AP",5000,50,1,1,"Rua Sansão Alves dos Santos - Brooklin, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",700,60,2,1,"Rua Piraquara, 549 - Artur Alvim, São Paulo - SP, Brazil","SP","São Paulo",-23.52839,-46.48383
"AP",600,50,1,1,"Rua Regente Feijó, 615 - Centro, Campinas - SP, Brazil","SP","Campinas",-22.90289,-47.06154
"AP",2400,84,3,2,"Avenida Yara - Vila Yara, Osasco - SP, Brazil","SP","Osasco",NA,NA
"AP",1350,77,3,1,"Rua Grã-Bretanha - Vila Príncipe de Gales, Santo André - SP, Brazil","SP","Santo André",-23.66459,-46.55259
"AP",2900,48,1,1,"Avenida Paulista, 684 - Jardins, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",700,60,2,1,"Três Vendas, Pelotas - RS, Brazil","RS","Pelotas",-31.73,-52.3438
"AP",800,45,2,1,"Estrada do Rio Pequeno - Jacarepaguá, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.91686,-43.43296
"AP",1300,49,1,1,"Rua Monte Sião, 237 - Serra, Belo Horizonte - MG, Brazil","MG","Belo Horizonte",-19.93633,-43.92182
"AP",2130,50,1,1,"Avenida Doutor Altino Arantes, 835 - Vila Clementino, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",1200,60,2,1,"Avenida Barro Branco, 370 - Jabaquara, São Paulo - SP, Brazil","SP","São Paulo",-23.65364,-46.63634
"AP",950,54,2,1,"Rua Maria José - Madureira, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.88046,-43.3437
"AP",750,43,1,1,"Rua Luís Gama de Quevedo - Parque Via Norte, Campinas - SP, Brazil","SP","Campinas",NA,NA
"AP",3800,75,2,2,"Rua Cristiano Viana, 717 - Pinheiros, São Paulo - SP, Brazil","SP","São Paulo",-23.55257,-46.68185
"AP",2200,60,1,1,"Rua Santo Antônio, 135 - Cambuí, Campinas - SP, Brazil","SP","Campinas",-22.89104,-47.04999
"AP",1800,84,2,2,"Rua José do Patrocínio, 408 - Cidade Baixa, Porto Alegre - RS, Brazil","RS","Porto Alegre",-30.03723,-51.22599
"AP",6600,110,2,2,"Rua Pedroso Alvarenga, 401 - Chacara Itaim , São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",2000,68,2,1,"Rua Jaguaribe - Vila Buarque, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",840,52,1,1,"Rua Leopoldo Bier, 348 - Santana, Porto Alegre - RS, Brazil","RS","Porto Alegre",-30.04509,-51.20523
"AP",9500,220,3,4,"Rua Igarapava - Leblon, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.98664,-43.23195
"AP",1500,65,2,1,"Rua Almirante José Saldanha da Gama - Parque Mandaqui, São Paulo - SP, Brazil","SP","São Paulo",-23.46666,-46.63208
"AP",4800,58,1,2,"Rua das Fiandeiras - Vila Olímpia, São Paulo - SP, Brazil","SP","São Paulo",-23.59565,-46.68107
"AP",910,90,2,2,"Avenida Francisco Glicério, 210 - Botafogo, Campinas - SP, Brazil","SP","Campinas",-22.90007,-47.0621
"AP",1700,53,2,1,"Vila Prudente, São Paulo - SP, Brazil","SP","São Paulo",-23.59233,-46.57496
"AP",2600,50,2,1,"Alameda Santos - Jardim Paulista, São Paulo - SP, Brazil","SP","São Paulo",-23.56904,-46.64934
"AP",1800,73,2,1,"Avenida São Paulo, 2538 - Vera Cruz, Mongaguá - SP, Brazil","SP","Mongaguá",-24.0989,-46.62917
"AP",1100,54,2,1,"Parque Morumbi, Votorantim - SP, Brazil","SP","Votorantim",-23.53661,-47.45593
"AP",1700,67,2,1,"Rua Pirineus - Córrego Grande, Florianópolis - SC, Brazil","SC","Florianópolis",NA,NA
"AP",7300,170,3,5,"Lidice, Uberlândia - MG, Brazil","MG","Uberlândia",-18.92457,-48.27513
"AP",1350,74,2,2,"Rua São Mateus - Jardim do Salso, Porto Alegre - RS, Brazil","RS","Porto Alegre",-30.05165,-51.16962
"AP",2500,111,3,2,"Rua Lauro Linhares - Trindade, Florianópolis - SC, Brazil","SC","Florianópolis",-27.59774,-48.5203
"AP",2700,87,2,1,"Rua Baronesa de Itu, 311 - Santa Cecília, São Paulo - SP, Brazil","SP","São Paulo",-23.53919,-46.65805
"AP",6000,150,3,4,"Marapé, Santos - SP, Brazil","SP","Santos",-23.95615,-46.34743
"AP",3000,68,1,2,"Avenida Ayrton Senna - Barra da Tijuca, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-23.00866,-43.36624
"AP",3400,95,2,2,"Rua Doutor Albuquerque Lins - Santa Cecília, São Paulo - SP, Brazil","SP","São Paulo",-23.53213,-46.65379
"AP",1400,38,1,1,"Avenida Ipiranga, 200 - República, São Paulo - SP, Brazil","SP","São Paulo",-23.54653,-46.64486
"AP",2500,60,2,1,"Rua Agostinho Gomes - Ipiranga, São Paulo - SP, Brazil","SP","São Paulo",-23.57862,-46.60492
"AP",1450,38,1,1,"Rua Brigadeiro Tobias, 247 - Centro, São Paulo - SP, Brazil","SP","São Paulo",-23.5002,-47.45544
"AP",1800,60,1,1,"Alameda Barros, 802 - Higienópolis, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",1800,70,2,2,"Jardim Tarraf II, São José do Rio Preto - SP, Brazil","SP","São José do Rio Preto",-20.83681,-49.41541
"AP",5500,186,4,2,"Rua Cipriano Barata - Ipiranga, São Paulo - SP, Brazil","SP","São Paulo",-23.58671,-46.60537
"AP",1626,50,2,1,"Rua Marquês Maricá, 660 - Sacomã, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",380,25,1,1,"Jardim Jóckei Club A, São Carlos - SP, Brazil","SP","São Carlos",NA,NA
"AP",1600,50,2,1,"Rua Vicente Ferreira Leite, 512 - Freguesia do Ó, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",1000,45,2,1,"Aparecidinha, Sorocaba - SP, Brazil","SP","Sorocaba",-23.44082,-47.37329
"AP",1500,120,3,2,"Rua Rubens Carvalho de Andrade, 64 - Buritis, Belo Horizonte - MG, Brazil","MG","Belo Horizonte",-19.97856,-43.97341
"AP",2700,80,3,1,"Avenida Marechal Hermes - Canto do Forte, Praia Grande - SP, Brazil","SP","Praia Grande",-24.00833,-46.40564
"AP",1745,46,2,1,"Rua Francisco Luiz de Souza Júnior, 398 - Água Branca, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",2210,77,3,2,"Vila Guiomar, Santo André - SP, Brazil","SP","Santo André",-23.65716,-46.54386
"AP",5000,70,2,2,"Rua Martiniano de Carvalho - Bela Vista, São Paulo - SP, Brazil","SP","São Paulo",-23.56068,-46.64135
"AP",2400,60,2,1,"SIM, Feira de Santana - BA, Brazil","BA","Feira de Santana",-12.25128,-38.92601
"AP",1800,60,2,1,"Avenida Aruanã - Tamboré, Barueri - SP, Brazil","SP","Barueri",NA,NA
"AP",1100,65,2,1,"Taboão, Diadema - SP, Brazil","SP","Diadema",-23.67022,-46.61108
"AP",1280,65,2,1,"Centro, Pelotas - RS, Brazil","RS","Pelotas",-31.76969,-52.34107
"AP",1000,42,2,1,"Jardim Hercilia, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",1500,68,1,1,"Avenida Presidente Wilson - José Menino, Santos - SP, Brazil","SP","Santos",-23.96855,-46.35323
"AP",3000,112,4,4,"Rua Padre Severino, 83 - São Pedro, Belo Horizonte - MG, Brazil","MG","Belo Horizonte",-19.94531,-43.93648
"AP",8500,60,1,2,"Rua Leopoldo Couto Magalhães Júnior, 695 - Itaim Bibi, São Paulo - SP, Brazil","SP","São Paulo",-23.58926,-46.68402
"AP",2700,100,3,1,"Rua Urano, 9 - Aclimação, São Paulo - SP, Brazil","SP","São Paulo",-23.57028,-46.63623
"AP",2500,33,1,1,"Rua Olímpia de Almeida Prado - Barra Funda, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",1690,38,1,1,"Rua Campevas, 702 - Sumaré, São Paulo - SP, Brazil","SP","São Paulo",-23.53876,-46.67703
"AP",1250,65,2,1,"Avenida Engenheiro Armando de Arruda Pereira - Jabaquara, São Paulo - SP, Brazil","SP","São Paulo",-23.63496,-46.64141
"AP",1560,70,2,3,"Rua Washington Luiz, 868 - Centro Histórico, Porto Alegre - RS, Brazil","RS","Porto Alegre",-30.03756,-51.22927
"AP",1800,90,3,2,"Centro Histórico, Porto Alegre - RS, Brazil","RS","Porto Alegre",-30.0325,-51.23033
"AP",2134,31,1,1,"Praça Cassiano Nogueira, 28 - Vila Mariana, São Paulo - SP, Brazil","SP","São Paulo",-23.58845,-46.6264
"AP",2000,70,3,2,"Rua Martim Afonso de Souza - Vila Leopoldina, Santo André - SP, Brazil","SP","Santo André",NA,NA
"AP",3200,47,1,1,"Rua Juquis - Moema, São Paulo - SP, Brazil","SP","São Paulo",-23.60795,-46.66474
"AP",1950,156,2,2,"Rua Delminda Silveira, 730 - Agronômica, Florianópolis - SC, Brazil","SC","Florianópolis",-27.57414,-48.53534
"AP",1190,72,2,1,"Rua Major Telmo Coelho Filho, 314 - Parque Brasília, Campinas - SP, Brazil","SP","Campinas",NA,NA
"AP",750,75,2,2,"Rua Antônio Silva, 27 - Fonseca, Niterói - RJ, Brazil","RJ","Niterói",-22.88024,-43.09524
"AP",650,54,2,1,"Rua H, 85 - Colônia Santo Antônio, Barra Mansa - RJ, Brazil","RJ","Barra Mansa",-22.53208,-44.21368
"AP",3500,120,3,2,"Rua Dona Veridiana, 484 - Higienópolis, São Paulo - SP, Brazil","SP","São Paulo",-23.54199,-46.65103
"AP",2450,130,2,2,"Rua José Luiz Camargo Moreira, 183 - Mansões Santo Antônio, Campinas - SP, Brazil","SP","Campinas",NA,NA
"AP",680,45,1,1,"Rua Antônio Alves Aranha, 47 - Vila Itapura, Campinas - SP, Brazil","SP","Campinas",-22.88991,-47.0638
"AP",3500,112,3,3,"Sion, Belo Horizonte - MG, Brazil","MG","Belo Horizonte",-19.94936,-43.93259
"AP",799,22,1,1,"Rua das Laranjeiras - Laranjeiras, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.93333,-43.18535
"AP",1000,70,2,1,"Rua Piraquara, 879 - Realengo, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.88408,-43.4188
"AP",900,45,2,1,"Avenida Adelino Ferreira Jardim - Rubem Berta, Porto Alegre - RS, Brazil","RS","Porto Alegre",-30.02027,-51.1014
"AP",1800,110,3,2,"Rua Júlio Conceição, 452 - Bom Retiro, São Paulo - SP, Brazil","SP","São Paulo",-23.52604,-46.6385
"AP",1500,97,3,3,"Rua Ararapira - Saúde, São Paulo - SP, Brazil","SP","São Paulo",-23.62261,-46.64084
"AP",1100,50,1,1,"Rua Marquês do Herval - Centro, São Leopoldo - RS, Brazil","RS","São Leopoldo",-29.77071,-51.14373
"AP",1400,45,3,1,"Rua Bucuituba, 722 - Vila Margarida, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",1300,45,1,2,"Centro Histórico, Porto Alegre - RS, Brazil","RS","Porto Alegre",-30.0325,-51.23033
"AP",1100,50,1,1,"Rua Silva Teles, 32 - Andaraí, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.92216,-43.24374
"AP",3000,48,1,1,"Rua Luís Coelho, 80 - Consolação, São Paulo - SP, Brazil","SP","São Paulo",-23.55717,-46.65824
"AP",600,65,2,2,"Rua Professor Gonçalves - Campo Grande, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.91025,-43.55923
"AP",1600,52,2,1,"Rua Vicente Decara Neto - Jardim Santo Antonio, São Paulo - SP, Brazil","SP","São Paulo",-23.66466,-46.73635
"AP",3500,150,3,2,"Avenida Mariana Ubaldina do Espírito Santo - Macedo, Guarulhos - SP, Brazil","SP","Guarulhos",NA,NA
"AP",1872,50,1,1,"Rua Doutor Seng, 182 - Bela Vista, São Paulo - SP, Brazil","SP","São Paulo",-23.56143,-46.65035
"AP",1000,48,2,1,"Parque Rincao, Cotia - SP, Brazil","SP","Cotia",NA,NA
"AP",2000,112,3,2,"Rua Saldanha da Gama, 98 - Centro, Sorocaba - SP, Brazil","SP","Sorocaba",-23.49728,-47.46321
"AP",3100,90,2,2,"Alameda Casa Branca, 799 - Jardins, São Paulo - SP, Brazil","SP","São Paulo",NA,NA
"AP",1980,82,3,2,"Rua Capitão Romualdo de Barros - Carvoeira, Florianópolis - SC, Brazil","SC","Florianópolis",-27.60506,-48.52984
"AP",1000,54,2,1,"Rua Comendador Vicente Amaral - Central Parque Sorocaba, Sorocaba - SP, Brazil","SP","Sorocaba",-23.52006,-47.51362
"AP",590,29,1,1,"Rua Carlos Estevão, 460 - Jardim Leopoldina, Porto Alegre - RS, Brazil","RS","Porto Alegre",-30.01672,-51.11532
"AP",1750,95,3,2,"Jardim Flamboyant, Campinas - SP, Brazil","SP","Campinas",-22.40411,-46.96654
"AP",1500,70,2,1,"Rua Germano Petersen Júnior, 627 - Auxiliadora, Porto Alegre - RS, Brazil","RS","Porto Alegre",-30.02227,-51.18997
"AP",2200,64,2,1,"Rua São Mateus, 193 - Jardim do Salso, Porto Alegre - RS, Brazil","RS","Porto Alegre",-30.04757,-51.17115
"AP",1400,59,1,1,"Cachambi, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.88976,-43.2745
"AP",1800,55,2,1,"Jardim São Lourenço, Bragança Paulista - SP, Brazil","SP","Bragança Paulista",-22.93716,-46.5396
"AP",1400,45,1,1,"Avenida Gomes Freire, 788 - Centro, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.90702,-43.18546
"AP",3500,50,1,1,"Jardins, São Paulo - SP, Brazil","SP","São Paulo",-20.80675,-49.43039
"AP",3500,187,3,4,"Rua Doutor Mário de Assis Moura - Nova Aliança, Ribeirão Preto - SP, Brazil","SP","Ribeirão Preto",-21.21717,-47.81842
"AP",900,50,2,1,"Ramos, Viçosa - MG, Brazil","MG","Viçosa",-20.75784,-42.88155
"AP",707,50,2,1,"Jardim Campos Elíseos, Campinas - SP, Brazil","SP","Campinas",-23.18727,-46.9031
"AP",877,35,1,1,"Cidade Jardim, São Carlos - SP, Brazil","SP","São Carlos",-22.00019,-47.89464
"AP",1890,37,1,1,"Jardim do Mar, São Bernardo do Campo - SP, Brazil","SP","São Bernardo do Campo",NA,NA
"AP",970,100,2,1,"Rua C, 724 - Méier, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",NA,NA
"AP",2890,69,2,2,"Rua Clemente Pereira - Ipiranga, São Paulo - SP, Brazil","SP","São Paulo",-23.59779,-46.598
"AP",28000,300,4,4,"Avenida Vieira Souto - Ipanema, Rio de Janeiro - RJ, Brazil","RJ","Rio de Janeiro",-22.98627,-43.2154
"AP",2000,81,3,3,"Jardim Aclimação, Cuiabá - MT, Brazil","MT","Cuiabá",-15.58244,-56.07623
"AP",4350,73,2,2,"Rua Guararapes - Brooklin, São Paulo - SP, Brazil","SP","São Paulo",-23.61173,-46.68148
"AP",1600,100,3,1,"Rua Comendador Querubim Uriel, 162 - Cambuí, Campinas - SP, Brazil","SP","Campinas",-22.88753,-47.0474
"AP",4700,68,2,2,"Rua Gomes de Carvalho - Vila Olímpia, São Paulo - SP, Brazil","SP","São Paulo",-23.59347,-46.69165
"AP",3400,101,2,2,"Santa Cecília, São Paulo - SP, Brazil","SP","São Paulo",-23.52966,-46.65189
"AP",1200,27,1,1,"Rua Doutor Miguel Vieira Ferreira, 91 - Zona 07, Maringá - PR, Brazil","PR","Maringá",NA,NA
"AP",1750,67,3,1,"Avenida Franz Voegeli, 577 - Continental, Osasco - SP, Brazil","SP","Osasco",NA,NA
"AP",4500,107,2,2,"Rua Alvorada - Vila Olímpia, São Paulo - SP, Brazil","SP","São Paulo",-23.602,-46.68091
